user_id,timestamp,group,landing_page,converted
773378,2017-01-23 09:50:14.926566,treatment,new_page,0
923852,2017-01-05 13:28:35.868744,treatment,new_page,0
673334,2017-01-20 05:49:37.808333,treatment,new_page,0
686209,2017-01-12 01:07:13.602950,treatment,new_page,0
764687,2017-01-11 14:12:01.725245,treatment,new_page,0
790219,2017-01-09 12:49:22.546181,treatment,new_page,0
874148,2017-01-07 14:44:00.549129,treatment,new_page,0
906963,2017-01-24 02:00:01.938911,treatment,new_page,0
915072,2017-01-10 04:05:33.081062,treatment,new_page,0
676225,2017-01-08 17:04:14.180444,treatment,new_page,0
736913,2017-01-15 21:42:40.311145,treatment,new_page,0
668437,2017-01-24 02:10:40.681056,treatment,new_page,0
864668,2017-01-19 08:23:19.255552,treatment,new_page,1
722916,2017-01-11 09:46:52.215612,treatment,new_page,0
677536,2017-01-07 02:03:59.765535,treatment,new_page,0
702782,2017-01-11 21:49:53.852906,treatment,new_page,0
925827,2017-01-14 16:37:25.663917,treatment,new_page,0
782312,2017-01-19 22:33:16.512797,treatment,new_page,0
875527,2017-01-20 16:55:49.327558,treatment,new_page,0
833245,2017-01-06 13:41:09.386190,treatment,new_page,0
829406,2017-01-21 02:15:47.031570,treatment,new_page,0
678155,2017-01-04 14:41:52.979951,treatment,new_page,0
896195,2017-01-21 00:47:23.902181,treatment,new_page,0
848665,2017-01-11 08:05:08.147779,treatment,new_page,0
702501,2017-01-24 06:07:33.037242,treatment,new_page,0
648001,2017-01-03 03:03:14.802054,treatment,new_page,0
886028,2017-01-22 07:43:29.204236,treatment,new_page,1
746377,2017-01-14 04:22:50.666150,treatment,new_page,0
708723,2017-01-23 14:00:17.481853,treatment,new_page,0
672876,2017-01-23 12:32:27.755272,treatment,new_page,0
847777,2017-01-08 07:54:37.359656,treatment,new_page,0
882061,2017-01-05 12:07:12.045919,treatment,new_page,1
769256,2017-01-11 03:11:23.295848,treatment,new_page,0
813593,2017-01-13 08:35:40.237049,treatment,new_page,0
848256,2017-01-15 00:59:24.806002,treatment,new_page,1
811280,2017-01-21 00:25:05.100365,treatment,new_page,0
822161,2017-01-17 10:52:10.311568,treatment,new_page,0
837044,2017-01-24 13:21:37.013284,treatment,new_page,0
682444,2017-01-06 11:16:39.699198,treatment,new_page,0
917888,2017-01-20 06:10:47.398114,treatment,new_page,0
944315,2017-01-13 16:27:26.791017,treatment,new_page,0
762327,2017-01-16 23:29:26.596049,treatment,new_page,0
761966,2017-01-11 22:49:02.517805,treatment,new_page,0
707500,2017-01-14 09:44:10.962654,treatment,new_page,0
815061,2017-01-08 10:16:31.565439,treatment,new_page,0
903118,2017-01-08 02:11:11.119016,treatment,new_page,0
826735,2017-01-14 17:56:12.404810,treatment,new_page,0
877840,2017-01-13 02:18:05.105145,treatment,new_page,1
676660,2017-01-22 15:51:01.334876,treatment,new_page,0
823750,2017-01-08 19:46:34.616589,treatment,new_page,0
669786,2017-01-14 17:38:36.415286,treatment,new_page,0
904426,2017-01-10 21:51:32.046603,treatment,new_page,0
678923,2017-01-20 19:22:23.116362,treatment,new_page,0
934971,2017-01-12 03:05:00.028786,treatment,new_page,0
919044,2017-01-16 21:29:55.916756,treatment,new_page,0
709902,2017-01-06 01:30:59.373364,treatment,new_page,0
927436,2017-01-03 04:30:19.600499,treatment,new_page,0
945115,2017-01-11 13:21:42.024690,treatment,new_page,0
772773,2017-01-16 00:12:11.447813,treatment,new_page,0
671253,2017-01-18 17:03:31.410307,treatment,old_page,0
826962,2017-01-18 14:46:52.580357,treatment,new_page,1
663985,2017-01-04 08:56:32.063005,treatment,new_page,0
725690,2017-01-23 10:51:17.519967,treatment,new_page,0
860249,2017-01-22 20:55:02.139958,treatment,new_page,0
847957,2017-01-08 16:36:47.774993,treatment,new_page,0
786606,2017-01-14 15:58:28.376973,treatment,new_page,0
751041,2017-01-17 00:31:50.103292,treatment,new_page,0
765551,2017-01-06 21:40:51.088581,treatment,new_page,0
633127,2017-01-06 17:38:38.864839,treatment,new_page,0
694240,2017-01-07 05:47:33.231729,treatment,new_page,0
887994,2017-01-18 23:43:15.548583,treatment,new_page,0
697981,2017-01-24 13:04:09.186962,treatment,new_page,0
767062,2017-01-18 04:50:52.555723,treatment,new_page,0
926917,2017-01-20 16:33:50.433357,treatment,new_page,1
930438,2017-01-22 00:46:08.259312,treatment,new_page,0
721074,2017-01-06 00:53:59.494227,treatment,new_page,0
839049,2017-01-17 08:20:29.229066,treatment,new_page,1
817867,2017-01-18 19:08:53.665053,treatment,new_page,0
737962,2017-01-13 09:57:19.964841,treatment,new_page,0
674622,2017-01-19 08:20:36.447952,treatment,new_page,0
734147,2017-01-08 13:29:26.134232,treatment,new_page,0
648662,2017-01-10 05:26:21.381377,treatment,new_page,0
943267,2017-01-12 15:41:59.202548,treatment,new_page,0
762377,2017-01-04 22:55:40.798301,treatment,new_page,0
835143,2017-01-14 03:11:15.842368,treatment,new_page,0
852187,2017-01-15 11:05:54.187412,treatment,new_page,1
662687,2017-01-18 01:22:52.098937,treatment,new_page,0
729379,2017-01-24 02:51:51.193823,treatment,new_page,0
821429,2017-01-23 20:38:52.222960,treatment,new_page,0
835296,2017-01-07 06:08:57.975549,treatment,new_page,0
722936,2017-01-18 02:20:26.965090,treatment,new_page,0
863560,2017-01-06 15:36:25.903410,treatment,new_page,0
797354,2017-01-13 03:47:00.612878,treatment,new_page,0
722431,2017-01-23 13:42:58.227176,treatment,new_page,0
925409,2017-01-23 12:15:03.626396,treatment,new_page,1
727984,2017-01-24 09:51:43.703655,treatment,new_page,0
749911,2017-01-10 17:21:26.281762,treatment,new_page,0
833256,2017-01-16 11:30:24.444849,treatment,new_page,0
638567,2017-01-12 05:23:18.283385,treatment,new_page,0
680690,2017-01-06 18:16:34.689248,treatment,new_page,0
936275,2017-01-11 17:45:18.265846,treatment,new_page,0
884652,2017-01-03 21:09:52.421379,treatment,old_page,1
630154,2017-01-17 09:06:07.878961,treatment,new_page,0
660567,2017-01-12 03:41:03.674499,treatment,new_page,0
647730,2017-01-03 01:40:18.299956,treatment,new_page,0
931471,2017-01-15 09:14:40.962937,treatment,new_page,0
653649,2017-01-05 19:40:25.752496,treatment,new_page,0
701432,2017-01-06 17:58:01.070292,treatment,new_page,0
632511,2017-01-08 11:21:36.513627,treatment,new_page,0
799203,2017-01-17 22:44:53.587882,treatment,new_page,1
659691,2017-01-18 19:48:17.973969,treatment,new_page,0
773059,2017-01-22 20:42:41.453596,treatment,new_page,0
929455,2017-01-12 05:15:05.192818,treatment,new_page,0
806316,2017-01-10 22:28:49.174594,treatment,new_page,0
883655,2017-01-03 01:40:28.292004,treatment,new_page,0
803474,2017-01-03 05:32:52.943805,treatment,new_page,0
712110,2017-01-16 10:51:29.643950,treatment,new_page,0
677830,2017-01-18 01:56:17.529480,treatment,new_page,0
896498,2017-01-14 08:54:40.357645,treatment,new_page,0
690410,2017-01-17 02:31:25.957730,treatment,new_page,0
913279,2017-01-14 01:14:50.584183,treatment,new_page,1
751911,2017-01-06 15:11:17.610495,treatment,new_page,0
901183,2017-01-24 00:46:42.203277,treatment,new_page,0
930051,2017-01-20 18:07:11.556004,treatment,new_page,0
942398,2017-01-04 21:36:36.699029,treatment,new_page,0
786901,2017-01-20 16:03:47.459629,treatment,new_page,0
655131,2017-01-08 21:33:59.515581,treatment,new_page,0
832385,2017-01-02 19:07:18.615230,treatment,new_page,1
829838,2017-01-02 22:41:39.378045,treatment,new_page,0
774865,2017-01-16 02:22:53.834906,treatment,new_page,0
738327,2017-01-05 19:53:16.033519,treatment,new_page,0
671784,2017-01-13 23:59:14.214768,treatment,new_page,0
724484,2017-01-05 13:20:32.601872,treatment,new_page,0
790037,2017-01-03 07:08:30.523578,treatment,new_page,0
732374,2017-01-17 04:57:27.537238,treatment,new_page,0
849280,2017-01-07 21:29:42.370669,treatment,new_page,0
803187,2017-01-02 23:42:27.578584,treatment,new_page,0
636982,2017-01-17 04:49:45.304371,treatment,new_page,0
854928,2017-01-24 12:43:47.785973,treatment,new_page,0
873244,2017-01-11 09:09:35.222026,treatment,new_page,0
732369,2017-01-13 23:01:03.351609,treatment,new_page,0
832782,2017-01-06 05:51:23.678134,treatment,new_page,0
640693,2017-01-19 20:22:19.970560,treatment,new_page,0
795753,2017-01-16 04:32:44.287912,treatment,new_page,0
889363,2017-01-06 21:53:16.289878,treatment,old_page,0
920055,2017-01-23 04:41:30.433078,treatment,new_page,0
694474,2017-01-21 20:19:31.261957,treatment,new_page,0
924466,2017-01-23 02:22:15.812133,treatment,new_page,0
773201,2017-01-03 15:43:04.191061,treatment,new_page,0
638007,2017-01-13 03:51:34.225491,treatment,new_page,0
850971,2017-01-16 12:46:18.233514,treatment,new_page,0
795930,2017-01-19 12:25:57.324457,treatment,new_page,0
749231,2017-01-04 08:08:43.333377,treatment,new_page,0
700674,2017-01-02 15:26:01.578532,treatment,new_page,0
785482,2017-01-17 09:00:58.882715,treatment,new_page,0
903839,2017-01-10 02:33:26.934623,treatment,new_page,0
838002,2017-01-05 05:07:22.360014,treatment,new_page,0
715356,2017-01-10 03:24:33.258924,treatment,new_page,0
933523,2017-01-09 09:59:06.627226,treatment,new_page,0
748960,2017-01-08 07:35:17.001560,treatment,new_page,0
735975,2017-01-06 18:29:14.762043,treatment,new_page,0
874534,2017-01-18 19:19:31.443937,treatment,new_page,1
828240,2017-01-08 00:40:24.476932,treatment,new_page,0
921490,2017-01-18 15:14:40.966589,treatment,new_page,0
915253,2017-01-08 06:36:30.665464,treatment,new_page,0
761482,2017-01-11 12:54:28.638729,treatment,new_page,0
813339,2017-01-13 01:30:45.535808,treatment,new_page,0
858454,2017-01-11 09:55:01.416388,treatment,new_page,0
776124,2017-01-07 18:24:39.814204,treatment,new_page,0
910265,2017-01-13 23:02:54.039375,treatment,new_page,0
811707,2017-01-21 07:56:24.321489,treatment,new_page,0
634949,2017-01-18 03:12:11.278725,treatment,new_page,0
700167,2017-01-09 00:33:26.000200,treatment,new_page,0
693492,2017-01-08 04:45:50.571370,treatment,new_page,0
691599,2017-01-18 07:45:32.363991,treatment,new_page,0
831150,2017-01-21 10:28:48.285143,treatment,new_page,0
737923,2017-01-20 12:15:32.438123,treatment,new_page,0
804162,2017-01-03 02:59:25.948317,treatment,new_page,1
852962,2017-01-15 15:55:23.623455,treatment,new_page,0
711270,2017-01-20 14:21:03.182409,treatment,new_page,0
792845,2017-01-12 13:35:12.212739,treatment,new_page,0
760122,2017-01-17 01:56:49.938398,treatment,new_page,0
752427,2017-01-15 17:43:35.177293,treatment,new_page,0
942207,2017-01-24 09:58:12.202765,treatment,new_page,0
933933,2017-01-09 21:09:19.320789,treatment,new_page,0
736402,2017-01-12 00:44:02.148857,treatment,new_page,0
857905,2017-01-03 16:34:42.882905,treatment,new_page,0
762283,2017-01-19 22:00:05.096204,treatment,new_page,0
882040,2017-01-13 00:14:01.692864,treatment,new_page,0
915694,2017-01-16 17:27:35.617635,treatment,new_page,0
899070,2017-01-05 06:02:26.970619,treatment,new_page,0
846333,2017-01-20 11:23:29.968179,treatment,new_page,0
653630,2017-01-12 19:04:29.138391,treatment,new_page,0
825146,2017-01-20 09:37:02.363710,treatment,new_page,0
917875,2017-01-08 02:06:33.629621,treatment,new_page,0
791168,2017-01-22 02:39:35.769857,treatment,new_page,1
938797,2017-01-04 10:02:45.760084,treatment,new_page,1
761072,2017-01-14 23:35:15.603961,treatment,new_page,0
857029,2017-01-13 14:49:06.965782,treatment,new_page,0
781668,2017-01-19 18:58:23.724656,treatment,new_page,0
911883,2017-01-08 05:47:18.754226,treatment,new_page,0
716856,2017-01-19 06:08:45.428019,treatment,new_page,1
860531,2017-01-11 23:13:53.404249,treatment,new_page,0
942311,2017-01-11 02:37:13.118811,treatment,new_page,0
774214,2017-01-06 21:46:57.678292,treatment,new_page,0
844440,2017-01-15 07:04:54.950304,treatment,new_page,0
902724,2017-01-24 10:47:52.351935,treatment,new_page,0
698227,2017-01-04 16:22:10.739696,treatment,new_page,0
849111,2017-01-07 15:25:20.881730,treatment,new_page,0
718360,2017-01-07 08:42:57.952913,treatment,new_page,1
709345,2017-01-16 17:29:01.018706,treatment,new_page,0
892084,2017-01-13 00:35:50.600675,treatment,new_page,0
890905,2017-01-24 01:47:42.324533,treatment,new_page,1
735937,2017-01-22 12:03:20.267764,treatment,new_page,0
690845,2017-01-10 01:38:31.574480,treatment,new_page,0
761905,2017-01-09 09:01:06.212019,treatment,new_page,0
844396,2017-01-17 15:24:14.459629,treatment,new_page,0
938458,2017-01-10 16:28:34.149821,treatment,new_page,1
905298,2017-01-04 12:32:19.983815,treatment,new_page,0
727992,2017-01-13 10:41:11.885817,treatment,new_page,0
899526,2017-01-11 17:46:07.311572,treatment,new_page,0
832109,2017-01-03 01:15:14.643361,treatment,new_page,1
725691,2017-01-22 03:29:52.625665,treatment,new_page,0
863808,2017-01-21 12:19:05.575618,treatment,new_page,0
855248,2017-01-19 07:47:33.644551,treatment,new_page,0
845644,2017-01-17 15:40:54.553269,treatment,new_page,1
747345,2017-01-03 06:47:20.919534,treatment,new_page,0
859359,2017-01-18 10:32:44.492277,treatment,new_page,0
939222,2017-01-07 02:44:16.542333,treatment,new_page,0
763995,2017-01-19 13:04:58.892334,treatment,new_page,0
737063,2017-01-23 23:29:52.384619,treatment,new_page,0
632628,2017-01-06 07:17:35.540874,treatment,new_page,0
760061,2017-01-15 12:23:25.997057,treatment,new_page,0
706763,2017-01-04 10:23:31.527005,treatment,new_page,0
916098,2017-01-20 20:17:30.654226,treatment,old_page,0
735766,2017-01-05 14:52:29.750696,treatment,new_page,0
778211,2017-01-19 08:13:20.549399,treatment,new_page,0
921957,2017-01-20 07:38:05.394165,treatment,new_page,0
743711,2017-01-09 22:14:22.554926,treatment,new_page,0
687526,2017-01-05 07:16:43.072312,treatment,new_page,0
745038,2017-01-11 07:30:01.406284,treatment,new_page,0
841450,2017-01-21 00:51:01.410350,treatment,new_page,1
882885,2017-01-02 20:25:51.305710,treatment,new_page,1
792347,2017-01-06 00:56:10.852416,treatment,new_page,1
748985,2017-01-21 12:27:49.963423,treatment,new_page,0
688203,2017-01-21 14:20:03.458616,treatment,new_page,0
659804,2017-01-16 08:37:01.357489,treatment,new_page,0
659136,2017-01-21 00:31:50.633184,treatment,new_page,0
681310,2017-01-09 13:48:12.222076,treatment,new_page,0
850719,2017-01-17 15:01:50.747277,treatment,new_page,1
685580,2017-01-19 10:44:09.495252,treatment,new_page,0
763702,2017-01-18 02:54:28.464795,treatment,new_page,1
867811,2017-01-23 14:37:30.973241,treatment,new_page,0
713093,2017-01-16 10:23:34.262884,treatment,new_page,0
658182,2017-01-21 10:10:43.523523,treatment,new_page,0
902084,2017-01-10 09:20:09.834896,treatment,new_page,1
826184,2017-01-24 11:59:43.725723,treatment,new_page,0
662976,2017-01-15 10:20:45.000141,treatment,new_page,0
807050,2017-01-10 07:35:35.041155,treatment,new_page,1
660565,2017-01-18 18:34:45.334362,treatment,new_page,0
758682,2017-01-18 23:01:04.444153,treatment,new_page,0
939516,2017-01-15 15:18:47.525403,treatment,new_page,0
711380,2017-01-09 20:02:10.036463,treatment,new_page,0
707752,2017-01-09 15:41:47.722754,treatment,new_page,0
735425,2017-01-22 08:33:30.826713,treatment,new_page,0
681614,2017-01-19 07:53:18.700845,treatment,new_page,0
818627,2017-01-15 12:25:59.979266,treatment,new_page,0
897551,2017-01-09 03:51:04.493829,treatment,new_page,1
752280,2017-01-23 13:52:24.208337,treatment,new_page,0
826030,2017-01-15 14:04:36.563711,treatment,new_page,0
640997,2017-01-17 01:17:02.938171,treatment,new_page,0
770860,2017-01-09 22:47:09.297775,treatment,new_page,0
724793,2017-01-04 14:23:35.068381,treatment,new_page,0
773662,2017-01-05 11:28:26.294016,treatment,new_page,0
843590,2017-01-22 08:53:12.654581,treatment,new_page,0
889111,2017-01-08 10:20:30.369571,treatment,new_page,0
845687,2017-01-07 09:06:56.321398,treatment,new_page,0
888691,2017-01-23 04:31:22.913553,treatment,new_page,1
916984,2017-01-19 13:05:17.374100,treatment,new_page,0
868228,2017-01-08 08:24:28.838145,treatment,new_page,0
757837,2017-01-17 03:56:43.124631,treatment,new_page,0
927196,2017-01-06 22:55:14.785955,treatment,new_page,1
723059,2017-01-13 05:07:25.477390,treatment,new_page,0
721101,2017-01-09 11:43:02.343870,treatment,new_page,0
678548,2017-01-22 06:07:57.200515,treatment,new_page,0
764113,2017-01-17 07:29:55.047725,treatment,new_page,0
665833,2017-01-18 23:03:02.160438,treatment,new_page,1
798777,2017-01-20 05:34:59.941075,treatment,new_page,0
731535,2017-01-12 06:22:27.980908,treatment,new_page,0
786823,2017-01-22 11:53:56.586199,treatment,new_page,0
719524,2017-01-17 03:57:57.047459,treatment,new_page,0
741908,2017-01-04 02:21:03.228593,treatment,new_page,0
783584,2017-01-06 02:17:33.623382,treatment,old_page,0
897377,2017-01-19 15:24:54.439625,treatment,new_page,0
914283,2017-01-23 06:58:34.047033,treatment,new_page,0
685471,2017-01-14 01:16:54.456165,treatment,new_page,0
866543,2017-01-20 10:17:27.173378,treatment,new_page,0
808382,2017-01-18 18:35:38.917931,treatment,new_page,0
882998,2017-01-14 20:34:21.586443,treatment,new_page,0
846578,2017-01-04 19:33:49.657106,treatment,new_page,0
873724,2017-01-12 22:27:39.667359,treatment,new_page,0
919874,2017-01-09 22:09:21.356876,treatment,new_page,0
942392,2017-01-06 10:14:26.842515,treatment,new_page,0
696150,2017-01-09 05:58:32.786377,treatment,new_page,0
667021,2017-01-11 03:34:55.215935,treatment,new_page,0
776642,2017-01-20 22:22:07.257742,treatment,new_page,0
706342,2017-01-12 10:55:02.999183,treatment,new_page,0
638831,2017-01-23 20:50:32.305311,treatment,new_page,1
903232,2017-01-17 07:05:16.436351,treatment,new_page,0
860163,2017-01-21 20:13:42.263813,treatment,new_page,0
858705,2017-01-18 17:44:28.086887,treatment,new_page,0
899522,2017-01-10 01:30:08.940751,treatment,new_page,0
916950,2017-01-08 09:20:29.979465,treatment,new_page,0
873036,2017-01-16 02:48:39.401041,treatment,new_page,0
856981,2017-01-06 18:16:58.586374,treatment,new_page,0
753178,2017-01-12 17:09:05.250468,treatment,new_page,0
807134,2017-01-05 01:58:01.491490,treatment,new_page,0
839963,2017-01-19 00:18:43.146896,treatment,new_page,0
684899,2017-01-13 07:35:38.102488,treatment,new_page,0
883105,2017-01-19 22:12:28.367883,treatment,new_page,0
687865,2017-01-10 03:04:10.951409,treatment,new_page,0
869596,2017-01-08 10:20:56.119510,treatment,new_page,0
763823,2017-01-22 09:48:40.950337,treatment,new_page,0
663723,2017-01-03 15:55:41.436795,treatment,new_page,1
668205,2017-01-15 01:22:53.387693,treatment,new_page,0
723822,2017-01-19 13:48:50.133405,treatment,new_page,0
878652,2017-01-08 08:43:29.339444,treatment,new_page,0
662864,2017-01-20 18:12:38.473508,treatment,new_page,0
692446,2017-01-14 16:56:59.066495,treatment,old_page,0
902039,2017-01-18 01:03:08.091696,treatment,new_page,0
646710,2017-01-19 03:23:07.950315,treatment,new_page,0
773701,2017-01-04 02:09:50.223833,treatment,new_page,0
820755,2017-01-10 21:21:14.264927,treatment,new_page,0
873328,2017-01-06 05:51:07.102982,treatment,new_page,0
856490,2017-01-22 23:13:21.673824,treatment,new_page,0
846616,2017-01-06 04:22:23.461940,treatment,new_page,0
730382,2017-01-11 22:38:08.648542,treatment,new_page,1
831619,2017-01-08 03:26:40.903128,treatment,new_page,1
667175,2017-01-07 10:59:33.565484,treatment,new_page,0
724084,2017-01-09 01:02:56.813671,treatment,new_page,0
915280,2017-01-18 02:16:31.640405,treatment,old_page,1
674004,2017-01-15 16:31:11.228337,treatment,new_page,0
842460,2017-01-20 23:20:44.885284,treatment,new_page,0
879999,2017-01-10 21:37:28.350676,treatment,new_page,1
680984,2017-01-08 01:21:27.852221,treatment,new_page,0
664164,2017-01-09 07:26:44.411541,treatment,new_page,0
707038,2017-01-12 00:21:38.482571,treatment,new_page,0
685749,2017-01-06 01:17:40.109187,treatment,new_page,0
761804,2017-01-10 01:28:56.193122,treatment,new_page,0
663915,2017-01-14 15:03:36.946492,treatment,new_page,0
701490,2017-01-05 10:45:36.471621,treatment,new_page,0
787057,2017-01-19 15:36:37.312576,treatment,new_page,0
795115,2017-01-14 05:47:24.913933,treatment,new_page,0
664850,2017-01-17 12:34:41.760908,treatment,new_page,0
648918,2017-01-17 23:22:55.567313,treatment,new_page,0
632891,2017-01-20 01:16:56.347432,treatment,new_page,0
775521,2017-01-14 15:28:05.416079,treatment,new_page,0
945908,2017-01-16 05:48:30.032683,treatment,new_page,0
637552,2017-01-08 05:34:55.229159,treatment,new_page,0
804664,2017-01-04 11:33:16.637442,treatment,new_page,0
826455,2017-01-21 06:05:11.392530,treatment,new_page,0
712062,2017-01-21 08:43:01.817141,treatment,new_page,0
676607,2017-01-16 09:54:10.118716,treatment,new_page,0
740922,2017-01-02 19:11:19.630535,treatment,new_page,0
767959,2017-01-07 19:41:01.645682,treatment,new_page,0
922792,2017-01-22 02:55:09.105582,treatment,new_page,0
805369,2017-01-17 19:51:22.999186,treatment,new_page,0
850781,2017-01-15 07:16:47.952037,treatment,new_page,0
665701,2017-01-24 00:46:55.100065,treatment,new_page,0
721702,2017-01-24 01:31:43.331096,treatment,new_page,0
909985,2017-01-15 00:50:00.890642,treatment,new_page,0
760422,2017-01-08 11:43:52.919839,treatment,new_page,1
803858,2017-01-11 17:43:21.706998,treatment,new_page,0
643718,2017-01-12 21:54:52.682701,treatment,new_page,0
649872,2017-01-22 10:18:38.296996,treatment,new_page,0
778264,2017-01-18 17:48:20.325330,treatment,new_page,1
659218,2017-01-18 19:05:46.243694,treatment,new_page,0
943183,2017-01-07 19:23:25.445079,treatment,new_page,0
746192,2017-01-10 04:18:27.793440,treatment,new_page,0
795277,2017-01-15 17:51:33.143500,treatment,new_page,0
921439,2017-01-23 03:54:39.286768,treatment,new_page,0
737851,2017-01-19 21:51:58.939414,treatment,new_page,0
920579,2017-01-03 20:38:12.552492,treatment,new_page,0
652419,2017-01-22 01:56:12.109106,treatment,new_page,0
771611,2017-01-10 20:14:20.393909,treatment,new_page,1
654487,2017-01-20 23:28:13.626015,treatment,new_page,0
635658,2017-01-12 09:00:29.094311,treatment,new_page,0
897019,2017-01-19 23:38:43.375173,treatment,new_page,0
650674,2017-01-20 03:23:19.819093,treatment,new_page,0
697549,2017-01-18 15:07:07.081344,treatment,new_page,0
862126,2017-01-13 16:03:52.146538,treatment,new_page,0
916277,2017-01-04 03:59:27.918143,treatment,new_page,0
911202,2017-01-06 17:58:42.119985,treatment,new_page,0
713816,2017-01-08 11:07:32.413707,treatment,new_page,0
660259,2017-01-09 03:21:32.552855,treatment,new_page,0
700598,2017-01-06 15:19:35.519157,treatment,new_page,0
828814,2017-01-05 08:05:46.497834,treatment,new_page,1
657025,2017-01-03 15:15:47.261152,treatment,new_page,0
677398,2017-01-06 02:17:28.567918,treatment,old_page,0
679314,2017-01-15 12:53:51.222095,treatment,new_page,0
649169,2017-01-06 19:59:30.368228,treatment,new_page,0
786252,2017-01-17 23:48:02.129999,treatment,new_page,0
721169,2017-01-07 17:40:34.137078,treatment,new_page,0
689089,2017-01-13 01:56:13.105300,treatment,new_page,0
859893,2017-01-10 15:25:09.442375,treatment,new_page,1
670655,2017-01-13 13:56:36.827418,treatment,new_page,0
642441,2017-01-18 20:20:51.943639,treatment,new_page,0
735793,2017-01-05 23:37:03.154494,treatment,new_page,0
750988,2017-01-24 05:57:34.318247,treatment,new_page,0
659860,2017-01-19 23:44:23.816451,treatment,new_page,0
688845,2017-01-23 07:06:32.714677,treatment,new_page,0
807568,2017-01-15 23:21:57.312961,treatment,new_page,0
899572,2017-01-16 00:31:32.976852,treatment,old_page,0
919252,2017-01-16 16:14:38.163986,treatment,new_page,0
891426,2017-01-23 17:01:02.172474,treatment,new_page,0
751012,2017-01-22 10:48:45.943029,treatment,new_page,0
826889,2017-01-16 18:23:52.339139,treatment,new_page,0
691200,2017-01-06 11:33:25.960478,treatment,new_page,0
792474,2017-01-08 06:04:24.581307,treatment,new_page,1
631758,2017-01-04 03:37:43.770840,treatment,new_page,0
711220,2017-01-03 13:05:03.996628,treatment,new_page,0
835102,2017-01-12 19:00:56.125915,treatment,new_page,1
816214,2017-01-04 08:24:42.111880,treatment,new_page,0
718040,2017-01-13 08:25:39.822748,treatment,new_page,0
820767,2017-01-10 19:39:37.196496,treatment,new_page,1
781547,2017-01-08 07:37:35.696870,treatment,new_page,0
918574,2017-01-13 02:46:10.495874,treatment,new_page,0
790565,2017-01-09 23:45:36.322129,treatment,new_page,0
903719,2017-01-09 02:44:54.364458,treatment,new_page,0
784539,2017-01-13 22:28:40.806568,treatment,new_page,0
755963,2017-01-08 13:12:00.907278,treatment,new_page,0
633048,2017-01-18 22:17:00.291021,treatment,new_page,0
745026,2017-01-19 02:25:30.004741,treatment,new_page,0
929363,2017-01-22 13:47:59.343755,treatment,new_page,0
728334,2017-01-07 02:25:13.395433,treatment,new_page,0
652167,2017-01-08 19:05:07.811972,treatment,new_page,0
712446,2017-01-11 01:44:34.233731,treatment,new_page,0
658450,2017-01-14 05:34:19.137966,treatment,new_page,0
819941,2017-01-22 00:41:33.822873,treatment,new_page,0
846109,2017-01-03 01:34:49.148632,treatment,new_page,0
637395,2017-01-07 03:43:54.097013,treatment,new_page,1
768025,2017-01-17 17:06:12.049456,treatment,new_page,0
727587,2017-01-04 11:56:18.282884,treatment,new_page,0
882808,2017-01-15 05:05:34.347447,treatment,new_page,0
751983,2017-01-03 08:39:31.978004,treatment,new_page,0
789101,2017-01-24 12:38:42.053617,treatment,new_page,1
655266,2017-01-07 06:55:42.678788,treatment,new_page,0
881563,2017-01-07 09:33:50.202460,treatment,new_page,0
693449,2017-01-11 06:23:45.729130,treatment,new_page,0
720959,2017-01-17 06:30:38.894658,treatment,new_page,0
630760,2017-01-08 12:21:09.996453,treatment,new_page,0
680798,2017-01-18 05:15:37.781895,treatment,new_page,0
676227,2017-01-05 04:35:44.927011,treatment,new_page,0
672745,2017-01-09 13:55:27.742747,treatment,new_page,0
729435,2017-01-18 16:36:59.941715,treatment,new_page,0
779154,2017-01-03 04:37:59.237382,treatment,new_page,0
853036,2017-01-06 15:13:06.895532,treatment,new_page,0
717297,2017-01-15 08:41:13.573308,treatment,new_page,0
902786,2017-01-22 05:36:17.137266,treatment,new_page,0
931130,2017-01-16 10:53:10.808194,treatment,new_page,0
697785,2017-01-06 03:04:51.722395,treatment,new_page,0
811528,2017-01-12 03:42:01.794184,treatment,new_page,0
715306,2017-01-14 13:25:50.330602,treatment,new_page,0
752484,2017-01-19 02:09:38.182042,treatment,new_page,0
724380,2017-01-08 07:37:56.092450,treatment,new_page,0
842571,2017-01-13 03:47:17.839257,treatment,new_page,0
774029,2017-01-14 22:59:53.588718,treatment,new_page,0
706102,2017-01-19 14:12:54.923400,treatment,new_page,0
938217,2017-01-22 18:06:25.358357,treatment,new_page,0
740209,2017-01-22 16:23:14.887429,treatment,new_page,0
672594,2017-01-13 03:58:18.143837,treatment,new_page,1
891290,2017-01-08 15:03:16.367645,treatment,new_page,1
914499,2017-01-22 02:54:12.801296,treatment,new_page,0
828909,2017-01-18 05:39:37.975873,treatment,new_page,0
857407,2017-01-05 23:53:05.333149,treatment,new_page,0
825782,2017-01-07 03:16:57.672964,treatment,new_page,0
902973,2017-01-13 17:43:53.544643,treatment,new_page,1
883273,2017-01-14 11:23:31.641083,treatment,new_page,0
741425,2017-01-13 00:26:44.231665,treatment,new_page,0
929589,2017-01-02 20:27:15.200579,treatment,new_page,0
693992,2017-01-18 18:15:38.626978,treatment,new_page,0
780217,2017-01-14 14:53:18.748386,treatment,new_page,0
